-1.202109754085540771e-01,6.498880386352539062e-01,2.249059081077575684e-01,2.358191460371017456e-01,6.327000260353088379e-02,6.668079178780317307e-03
-6.629480123519897461e-01,6.346853077411651611e-02,-2.094265520572662354e-01,7.343387696892023087e-03,3.090121224522590637e-02,1.559430658817291260e-01
9.697816520929336548e-02,4.929831027984619141e-01,-4.847171604633331299e-01,1.915934234857559204e-01,1.428669784218072891e-02,2.021025270223617554e-01
5.679162740707397461e-01,3.239161074161529541e-01,2.448209524154663086e-01,1.274188756942749023e-01,2.345022559165954590e-01,1.762552410364151001e-01
2.232650071382522583e-01,2.058847099542617798e-01,6.286112070083618164e-01,1.087435334920883179e-01,1.268736738711595535e-02,2.784807682037353516e-01
-4.878317117691040039e-01,-4.932426810264587402e-01,7.822872698307037354e-02,3.679424151778221130e-02,3.122783452272415161e-02,3.960219025611877441e-02
-2.525727450847625732e-01,-2.412222325801849365e-01,6.044887304306030273e-01,4.204995930194854736e-02,6.531731784343719482e-02,2.360321432352066040e-01
-6.385049819946289062e-01,1.496094316244125366e-01,2.394081503152847290e-01,1.978817731142044067e-01,3.015791811048984528e-02,2.835890352725982666e-01
-1.137364190071821213e-03,6.782139539718627930e-01,-1.655666828155517578e-01,2.300015985965728760e-01,1.808225959539413452e-01,1.957586258649826050e-01
5.741147398948669434e-01,-4.255396127700805664e-02,-3.949294686317443848e-01,7.150436937808990479e-02,6.398501247167587280e-02,4.635595902800559998e-02
6.183581948280334473e-01,-1.918452978134155273e-01,-2.611826360225677490e-01,1.300592441111803055e-02,2.983596324920654297e-01,1.002100855112075806e-01
-2.053261101245880127e-01,6.299178004264831543e-01,-2.200739979743957520e-01,6.136712059378623962e-02,1.053647771477699280e-01,1.419472098350524902e-01
-2.543214261531829834e-01,-6.291429400444030762e-01,1.639747023582458496e-01,1.513995677232742310e-01,2.735374569892883301e-01,2.669530510902404785e-01
1.687827110290527344e-01,-3.450565636157989502e-01,-5.829547047615051270e-01,2.409440428018569946e-01,7.681907713413238525e-02,5.217166617512702942e-02
-5.594495534896850586e-01,-1.564496755599975586e-01,3.872048556804656982e-01,2.128685414791107178e-01,2.923223376274108887e-01,1.455327309668064117e-02
4.512497186660766602e-01,-5.310926437377929688e-01,4.125707969069480896e-02,1.811641603708267212e-01,1.169612482190132141e-01,4.779886081814765930e-02
-9.646786004304885864e-02,-1.539589315652847290e-01,-6.740759611129760742e-01,2.847673892974853516e-01,5.046254768967628479e-02,1.292249262332916260e-01
1.769415438175201416e-01,6.017961502075195312e-01,3.064652383327484131e-01,2.695941925048828125e-01,1.768337190151214600e-01,1.124482750892639160e-01
